StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
41,0,201110,2.23,66.9,-7.39,-7.39,-0.49,-7.39,160,43,-0.04,-0.99,-1.52,-2.67,-3.09,-3.09,-1.77,52.8,81.1
41,0,201111,1.28,56.9,-7.08,-7.08,-1.35,-7.08,50,205,-0.37,-0.32,-1.09,-2.28,-3.09,-3.09,-1.72,43.5,70.3
41,0,201112,2.86,46.1,-5.91,-5.91,1.31,-5.38,8,473,1.14,0.42,0.18,-1.46,-2.41,-2.75,-1.39,36.5,55.7
41,0,201201,2.27,50.5,-5.17,-5.17,0.39,-4.45,31,387,0.91,1.32,0.68,-0.69,-1.8,-2.49,-1.46,36.5,64.4
41,0,201202,2.29,51.8,-4.4,-4.4,0.73,-3.38,25,306,0.91,1.1,1.38,0.01,-1.28,-2.15,-1.56,40.6,62.9
41,0,201203,3.07,63.2,-3.54,-3.54,1.22,-2.06,130,112,1.46,1.53,1.48,0.86,-0.49,-1.47,-1.46,50.8,75.6
41,0,201204,1.27,70.3,-3.77,-3.77,-1.8,-2.9,208,18,-0.91,0.36,0.61,0.72,-0.31,-1.37,-1.76,56.6,83.9
41,0,201205,2.88,75.5,-3.84,-3.84,-1.38,-3.38,362,1,-0.22,-0.76,0.08,0.79,-0.03,-1.08,-1.76,63.3,87.7
41,0,201206,1.86,82.4,-4.15,-4.15,-2.1,-4.15,524,0,-0.75,-0.71,-1.05,0.18,0.12,-0.86,-1.99,69.6,95.1
41,0,201207,2.7,83.4,-3.95,-3.95,-0.68,-3.95,586,0,0.38,-0.35,-0.48,0.03,0.31,-0.42,-2.45,71.6,95.1
41,0,201208,1.84,83.7,-4.02,-4.02,-1.44,-4.02,608,0,-0.27,-0.07,-0.57,-0.33,0.34,-0.22,-2.23,71,96.4
41,0,201209,3.95,76.6,-3.32,-3.32,0.87,-2.92,400,1,0.79,0.38,0.38,-0.46,0.33,0.27,-2.25,64.1,89.2
41,0,201210,0.69,65.9,-3.71,-3.71,-2.22,-3.71,146,58,-1.47,-0.3,-0.47,-0.7,-0.29,0.01,-2.12,53.2,78.5
41,0,201211,0.31,59,-4.39,-4.39,-3.17,-4.39,55,180,-1.83,-2.2,-0.95,-1.03,-0.81,-0.17,-2.15,44.6,73.4
41,0,201212,0.97,51.1,-4.61,-4.61,-2.04,-4.61,21,352,-0.76,-1.56,-1.92,-1,-1.32,-0.54,-1.81,37.5,64.7
41,0,201301,2.46,47.9,-4.08,-4.08,0.18,-3.95,19,450,1.08,0.2,-0.68,-0.78,-0.91,-0.54,-1.79,36.4,59.4
41,0,201302,1.21,51.7,-4.14,-4.14,-1.43,-4.14,28,309,-0.36,0.52,-0.02,-0.75,-0.92,-0.76,-1.8,38.4,64.9
41,0,201303,0.66,57.3,-4.32,-4.32,-1.82,-4.32,45,247,-1.32,-1.1,-0.21,-1.35,-0.96,-1.28,-1.82,42.6,71.9
41,0,201304,1.77,63,-4.2,-4.2,-0.98,-4.2,75,96,-0.31,-1,-1.02,-1.03,-1.13,-1.19,-1.78,48.9,77.1
41,0,201305,2.42,72.5,-4.49,-4.49,-2.18,-4.49,261,6,-0.61,-0.73,-1.19,-0.82,-1.13,-1.27,-1.75,59.8,85.2
41,0,201306,2.33,81.8,-4.85,-4.85,-2.47,-4.85,522,0,-0.33,-0.7,-0.8,-0.67,-1.39,-1.14,-1.56,69.7,94
41,0,201307,3.1,81.3,-4.4,-4.4,-0.16,-4.4,546,0,0.71,0.14,-0.29,-0.78,-0.9,-0.98,-1.15,69.9,92.7
41,0,201308,1.41,83.3,-4.67,-4.67,-2.16,-4.67,601,0,-0.78,-0.09,-0.36,-0.99,-0.79,-1.03,-1.01,70.8,95.8
41,0,201309,4.05,78.2,-3.96,-3.96,0.7,-3.63,458,0,0.86,0.21,0.41,-0.28,-0.31,-1.02,-0.63,66.3,90.2
41,0,201310,3.31,66.7,-3.26,-3.26,0.85,-2.57,167,46,0.61,0.88,0.43,0.07,-0.35,-0.55,-0.48,54.2,79.1
41,0,201311,1.94,52.9,-2.77,-2.77,0.47,-1.86,19,309,0.26,0.51,0.81,0.34,-0.23,-0.24,-0.41,41.5,64.3
41,0,201312,1.36,44.9,-2.6,-2.6,-0.33,-1.78,4,554,-0.24,-0.08,0.27,0.42,-0.1,-0.16,-0.5,32.9,56.7
41,0,201401,0.37,44.5,-2.94,-2.94,-1.84,-2.71,6,580,-1.57,-1.17,-0.72,-0.1,-0.3,-0.62,-0.75,30,59
41,0,201402,0.73,48.4,-3.21,-3.21,-1.7,-3.21,10,417,-1.03,-1.69,-1.41,-0.08,-0.28,-0.71,-0.97,35.7,61.1
41,0,201403,1.11,54.8,-3.1,-3.1,-0.67,-3.1,27,300,-0.67,-1.13,-1.48,-0.58,-0.3,-0.64,-1.27,40.7,68.9
41,0,201404,0.98,65.4,-3.49,-3.49,-2.14,-3.49,115,58,-1.37,-1.38,-1.66,-1.32,-0.77,-0.82,-1.38,51.7,79.1
41,0,201405,4.1,72.1,-3.08,-3.08,0.18,-2.95,246,6,0.66,-0.19,-0.41,-1.13,-0.33,-0.46,-1.25,59,85.1
41,0,201406,3.01,80.6,-3.15,-3.15,-1.18,-3.15,484,0,0.21,0.52,-0.09,-0.87,-0.52,-0.29,-1.08,69.8,91.4
41,0,201407,2.58,81.7,-3.03,-3.03,-0.61,-3.03,542,0,0.28,0.23,0.5,-0.44,-0.67,-0.35,-1.09,70.3,93.1
41,0,201408,1.73,82.6,-3.21,-3.21,-1.46,-3.21,587,0,-0.39,-0.22,-0.13,-0.37,-0.88,-0.3,-1.08,70.6,94.7
41,0,201409,3.59,76.4,-2.73,-2.73,0.44,-2.49,408,1,0.56,0.13,0.12,-0.02,-0.62,-0.39,-1.19,66.2,86.6
41,0,201410,1.76,69.6,-2.93,-2.93,-1.44,-2.93,227,21,-0.38,0.04,-0.22,0.11,-0.51,-0.7,-1.01,56.4,82.8
41,0,201411,2.83,51.5,0.59,-2.04,1.77,-1.24,13,341,0.94,0.22,0.41,0.16,-0.07,-0.54,-0.66,39.5,63.6
41,0,201412,1.22,50.7,0.22,-2.13,-0.92,-1.68,17,368,-0.41,0.37,-0.04,-0.01,-0.08,-0.56,-0.51,40.9,60.5
41,0,201501,2.67,43.9,0.74,-1.37,1.63,-0.22,6,586,1.27,0.52,0.83,0.3,0.45,-0.13,-0.5,33.3,54.6
41,0,201502,1.09,48.2,0.52,-1.38,-0.45,-0.4,7,431,-0.52,0.58,0.17,0.32,0.18,-0.05,-0.52,36.1,60.3
41,0,201503,3.47,56.2,1.49,1.49,3.07,1.49,41,250,1.81,0.98,1.29,0.6,0.59,0.39,-0.15,45,67.4
41,0,201504,3.96,66.6,2.2,2.2,2.61,2.2,157,41,1.31,1.7,1.37,1.36,0.91,0.98,0.15,55,78.1
41,0,201505,9.05,71.7,4.74,4.74,8.31,4.74,283,8,3.09,2.94,2.89,2.46,2.11,1.89,1.07,61.3,82
41,0,201506,3.72,79.3,5.13,5.13,2.62,5.13,464,0,0.7,2.68,2.7,2.51,2.03,1.92,1.26,68.6,90
41,0,201507,1.85,83.2,5.16,5.16,1.68,5.16,598,0,-0.42,0.21,2.35,2.26,2.11,1.67,1.09,71.9,94.5
41,0,201508,1.43,83.3,4.19,4.19,-1.32,3.64,601,0,-0.75,-0.92,-0.28,2.18,1.86,1.6,1.08,70.5,96.1
41,0,201509,1.43,79.3,2.82,2.82,-2.83,1.17,452,0,-1.14,-1.35,-1.31,1.5,1.7,1.31,0.77,67,91.7
41,0,201510,6.17,69.3,3.85,3.85,3.97,3.62,221,24,1.87,0.97,0.52,1.98,2.12,2.06,1.15,56.9,81.6
41,0,201511,3.87,57.3,4.63,4.63,3.52,4.63,59,193,1.58,2.17,1.51,1,2.48,2.28,1.46,46.3,68.4
41,0,201512,2.52,51.5,4.84,4.84,2.08,4.84,25,330,0.88,1.56,2.15,1.03,2.38,2.42,1.39,38.8,64.2
42,0,201001,1.58,27,0.32,-1.61,0.64,-1.05,0,1178,0.71,0.88,0.28,-0.76,-0.35,-0.46,-0.95,17.3,36.7
42,0,201002,1.11,29.9,0.26,-1.48,-0.09,-0.91,0,1015,-0.04,0.45,0.7,-0.32,-0.42,-0.42,-1.04,20.1,39.7
42,0,201003,1.3,38,0.14,-1.41,-0.26,-0.9,0,885,0.08,-0.06,0.34,-0.13,-0.92,-0.19,-0.87,26.4,49.7
42,0,201004,1.39,44.7,0.34,-1.05,0.64,-0.25,0,682,0.42,0.25,0.11,0.26,-0.56,-0.26,-0.6,31.7,57.8
42,0,201005,1.24,50.2,0.7,-0.55,1.18,0.7,2,555,0.31,0.4,0.28,0.61,-0.11,-0.25,-0.56,36.6,63.7
42,0,201006,0.79,65.4,0.85,0.85,0.66,0.85,67,165,0.4,0.34,0.41,0.4,0.07,-0.6,-0.52,50.8,80.1
42,0,201007,0.83,73.1,0.72,0.72,-0.13,0.72,195,29,-0.17,0.09,0.13,0.08,0.19,-0.44,-0.42,58,88.1
42,0,201008,1.38,69.3,0.82,0.82,0.53,0.82,128,56,0.42,0.15,0.21,0.23,0.53,-0.04,-0.27,54.9,83.7
42,0,201009,0.26,63.8,-0.74,-0.74,-2.22,-0.74,54,160,-1.35,-0.59,-0.62,-0.18,-0.04,-0.23,-0.39,47.1,80.4
42,0,201010,2.57,51.1,0.96,0.96,2.87,0.96,2,479,1.45,0.58,0.63,0.46,0.38,0.42,0.07,39,63.2
42,0,201011,1.4,34.8,1.24,1.24,1.16,1.24,0,957,0.7,1.53,0.73,0.65,0.61,0.78,0.15,23.7,45.8
42,0,201012,3.38,32.5,2.94,2.94,5.48,2.94,0,1060,2.78,2.36,2.57,1.68,1.56,1.42,0.6,23.7,41.3
42,0,201101,0.39,25.4,2.67,2.67,0.08,2.64,0,1247,-1.52,1.39,1.4,1.36,1.22,1.06,0.39,14.8,36.1
42,0,201102,1.21,28.6,3.03,3.03,1.92,3.03,0,1062,0.13,-0.74,1.2,1.31,1.18,1.09,0.45,17.3,39.8
42,0,201103,1.27,39.4,2.97,2.97,0.75,2.97,0,878,0.03,0.02,-0.58,1.63,1.08,1.07,0.59,27.9,50.8
42,0,201104,2.02,43.5,3.54,3.54,2.63,3.54,1,745,1.3,0.91,0.75,1.42,1.43,1.33,0.73,31,56.1
42,0,201105,2.81,50.8,4.88,4.88,5.12,4.88,2,533,2.05,2.14,1.84,1.98,1.87,1.86,1.12,38.2,63.4
42,0,201106,0.54,63.3,5.08,5.08,2.1,5.08,45,206,-0.08,1.59,1.78,0.85,2.08,1.68,0.79,48.1,78.6
42,0,201107,1.72,71.8,6.08,6.08,4.57,6.08,175,35,1.4,0.85,1.95,1.86,1.97,1.9,1.05,57.7,85.8
42,0,201108,0.96,72.5,5.7,5.7,0.75,5.7,190,30,-0.28,0.67,0.41,1.64,1.8,1.74,1.17,57.4,87.6
42,0,201109,0.96,63.2,5.13,5.13,0.04,5.09,55,161,0.04,-0.21,0.48,1.55,0.86,1.95,1.29,48.7,77.8
42,0,201110,1.42,50.1,4.76,4.76,0.48,4.76,2,522,0.41,0.2,-0.04,1.27,1.35,1.65,1.37,37,63.1
42,0,201111,0.9,36.1,-0.14,4.12,-0.43,3.91,0,925,-0.14,0.16,0.02,0.23,1.23,1.52,1.47,24.3,47.8
42,0,201112,0.51,26.8,-0.66,3.17,-1.6,2.29,0,1211,-1.05,-0.83,-0.39,-0.05,1,0.54,1.4,15.9,37.7
42,0,201201,0.97,31,-0.89,2.55,-0.87,1.32,0,1093,-0.13,-0.84,-0.81,-0.6,0.55,0.77,1.23,19.2,42.8
42,0,201202,1.04,31.7,-1.03,2.05,-0.71,0.56,0,980,-0.16,-0.23,-0.81,-0.57,-0.31,0.69,1.19,20.9,42.5
42,0,201203,0.73,42.6,-1.83,0.93,-2.72,-1.44,0,739,-0.91,-0.77,-0.7,-0.88,-0.48,0.48,1.05,29.5,55.7
42,0,201204,0.73,49.6,-2.44,-2.44,-2.4,-2.44,2,530,-0.81,-1.37,-1.21,-1.51,-1.14,-0.03,0.88,35.6,63.7
42,0,201205,0.28,58,-3.49,-3.49,-3.89,-3.49,18,339,-1.8,-1.76,-1.9,-1.92,-1.47,-1.07,0.61,43,73.1
42,0,201206,0.03,68.7,-4.61,-4.61,-4.44,-4.61,110,102,-1.82,-2.53,-2.27,-1.84,-1.76,-1.29,0.39,52,85.4
42,0,201207,1.41,73.2,-4.6,-4.6,-1.38,-4.6,221,21,0.93,-0.16,-1.13,-1.53,-1.68,-1.43,0.51,58.9,87.4
42,0,201208,1.07,73,-4.6,-4.6,-1.43,-4.6,217,21,-0.09,0.46,-0.25,-1.37,-1.57,-1.33,0.47,58.6,87.3
42,0,201209,1.04,63.6,-4.25,-4.25,-0.37,-4.25,56,154,0.15,0.02,0.38,-1.08,-1.27,-1.32,0.68,49,78.3
42,0,201210,0.96,50.9,-4.08,-4.08,-0.79,-4.08,3,515,-0.15,-0.16,-0.26,-0.94,-1.32,-1.53,0.26,37.1,64.8
42,0,201211,0.67,41.2,-4.33,-4.33,-2.02,-4.33,0,748,-0.61,-0.59,-0.48,-0.58,-1.46,-1.63,0.07,28.9,53.5
42,0,201212,1.76,27.8,-3.62,-3.62,0.79,-3.26,0,1182,1.03,0.37,0.07,0.2,-0.82,-1.09,-0.4,18.4,37.2
42,0,201301,1.01,19.7,-3.47,-3.47,-0.66,-3.3,0,1416,-0.06,0.56,0.2,-0.14,-0.7,-1.11,-0.23,9.1,30.4
42,0,201302,0.52,27.6,-3.69,-3.69,-1.73,-3.69,0,1105,-1.2,-0.84,-0.07,-0.47,-0.59,-1.31,-0.4,16.4,38.8
42,0,201303,0.73,41.1,-4.16,-4.16,-2.57,-4.16,0,829,-0.91,-1.41,-1.21,-0.82,-0.5,-1.31,-0.55,28.6,53.5
42,0,201304,1.28,45,-3.77,-3.77,-0.1,-3.75,1,693,0.24,-0.59,-1.18,-0.62,-0.68,-1.11,-0.74,32,58.1
42,0,201305,0.97,56,-3.77,-3.77,-1.16,-3.77,13,365,-0.12,0.01,-0.56,-0.48,-0.68,-0.78,-1.26,41.9,70
42,0,201306,0.02,69.2,-4.68,-4.68,-3.89,-4.68,120,96,-1.89,-1.05,-0.64,-1.33,-1.01,-0.75,-1.37,53,85.4
42,0,201307,1.5,74.6,-4.57,-4.57,-1.13,-4.57,246,16,1.07,-0.05,-0.25,-0.99,-0.64,-0.69,-1.36,60.2,89.1
42,0,201308,1.4,71,-4.17,-4.17,-0.23,-4.17,177,33,0.45,0.9,0.14,-0.39,-0.36,-0.54,-1.28,57.3,84.6
42,0,201309,2.74,61.4,-2.26,-2.26,4.45,-0.49,34,196,1.89,1.75,1.83,0.98,0.09,0.13,-0.83,49.3,73.5
42,0,201310,1.01,46.4,-2.03,-2.03,-0.01,-0.3,1,627,-0.08,1.27,1.27,0.81,0.05,0.12,-0.91,33.6,59.3
42,0,201311,1.02,38,-2.02,-2.02,-0.58,-0.53,0,831,0.08,-0.14,1.1,0.9,0.39,0.25,-0.86,27,49.1
42,0,201312,1.01,23.1,-2.02,-2.02,-0.63,-0.77,0,1320,-0.07,-0.06,-0.21,1.13,0.63,-0.03,-0.82,12.5,33.7
42,0,201401,0.61,30.4,-2.37,-2.37,-1.67,-1.65,0,1134,-0.85,-0.66,-0.53,0.57,0.31,-0.23,-0.9,19.1,41.7
42,0,201402,1.06,35.7,-2.58,-2.58,-1.36,-2.18,0,890,-0.12,-0.65,-0.64,0.42,0.34,-0.03,-0.87,24.8,46.7
42,0,201403,0.99,41,-3.01,-3.01,-2.09,-3.01,0,803,-0.43,-0.45,-0.78,-0.79,0.51,0.1,-0.81,28.1,53.9
42,0,201404,0.94,46.7,-3.09,-3.09,-1.19,-3.09,1,626,-0.37,-0.7,-0.69,-0.87,0.17,-0.03,-0.75,33.7,59.7
42,0,201405,1.02,56.5,-3.31,-3.31,-1.59,-3.31,16,336,-0.04,-0.33,-0.58,-0.9,0.02,-0.02,-0.54,42.7,70.3
42,0,201406,0.24,66,-4.04,-4.04,-3.21,-4.04,76,156,-0.86,-0.63,-0.72,-1.11,-1.02,0.1,-0.49,50.5,81.4
42,0,201407,1.14,74.6,-4.2,-4.2,-1.75,-4.2,242,17,0.46,-0.25,-0.34,-0.74,-0.86,-0.02,-0.53,60.1,89
42,0,201408,2.46,67.7,-2.75,-2.75,3.06,-1.51,94,77,1.87,1.57,0.94,0.14,-0.23,0.37,-0.15,54.7,80.7
42,0,201409,2.66,64.2,-1.14,-1.14,3.97,1.58,58,153,1.83,2.35,2.18,1.27,0.52,0.35,0.27,50.6,77.7
42,0,201410,0.2,53.1,-1.96,-1.96,-2.82,-0.38,4,431,-1.68,0.61,1.38,0.85,0.31,0.02,0.06,39.5,66.7
42,0,201411,0.75,37.7,-2.15,-2.15,-1.17,-0.98,0,874,-0.44,-1.53,0.28,0.77,0.27,-0.09,0.08,25.7,49.6
42,0,201412,1.26,31.7,-1.98,-1.98,-0.16,-0.87,0,1059,0.33,-0.09,-0.97,1.02,0.5,0.01,-0.09,22.5,40.9
42,0,201501,0.92,32.2,-2.09,-2.09,-0.93,-1.25,0,1038,-0.21,-0.02,-0.25,0.8,0.48,0.11,-0.12,22.3,42.1
42,0,201502,0.63,39,-2.78,-2.78,-2.7,-2.66,0,772,-0.95,-0.81,-0.51,-0.18,0.29,-0.08,-0.08,27.1,50.9
42,0,201503,0.85,45,-3.62,-3.62,-3.4,-3.62,1,675,-0.68,-1.12,-1.05,-1.61,0.3,-0.12,-0.04,31.6,58.4
42,0,201504,0.98,47.2,-3.79,-3.79,-1.61,-3.79,1,591,-0.29,-0.84,-1.25,-1.06,0.14,-0.1,-0.1,33.6,60.7
42,0,201505,3.2,53.8,-2.33,-2.33,3.19,-1.03,8,408,2.38,1.69,1.12,0.43,0.47,0.75,0.49,42.2,65.4
42,0,201506,0.97,70.1,-2.6,-2.6,-1.52,-1.86,158,66,0.69,2.23,1.64,0.48,-0.11,1,0.72,55.2,85
42,0,201507,1.46,70.1,-2.41,-2.41,-0.24,-1.72,137,53,1.01,1.02,2.33,0.97,0.55,1.1,0.67,56.2,83.9
42,0,201508,1.27,71,-2.27,-2.27,-0.3,-1.65,159,40,0.24,0.72,0.82,1.29,0.69,0.68,0.66,56.9,85.2
42,0,201509,0.88,65.5,-2.33,-2.33,-0.89,-1.97,75,124,-0.08,0.07,0.45,1.43,0.54,0.06,0.22,51.1,79.9
42,0,201510,1.8,54.3,-1.88,-1.88,0.62,-1.24,8,381,0.8,0.46,0.44,1.96,0.94,0.62,0.4,42.5,66.1
42,0,201511,1.07,34.5,-1.64,-1.64,0.13,-0.93,0,958,0.17,0.66,0.38,0.77,1.18,0.73,0.4,23.4,45.7
42,0,201512,1.38,26.6,-1.35,-1.35,0.38,-0.48,0,1222,0.51,0.39,0.71,0.71,1.47,0.79,0.52,16.7,36.5
43,0,201001,2.51,20.1,2.63,2.63,-0.59,2.32,0,1368,-0.19,0.19,0.39,0.4,1.27,0.93,1.71,12.7,27.6
43,0,201002,3.1,23.5,2.63,2.63,0.83,2.6,0,1146,0.58,0.14,0.4,0.37,1.13,1.06,1.48,17.3,29.8
43,0,201003,3.94,35.9,2.6,2.6,0.72,2.6,0,888,0.75,0.88,0.52,0.98,1.2,1.25,1.37,26.2,45.6
43,0,201004,3.32,46.2,1.92,1.92,-1.25,1.32,0,547,0.12,0.6,0.74,0.64,0.6,1.41,1.37,34.2,58.2
43,0,201005,2.34,56.1,0.95,0.95,-2.31,-0.65,12,270,-0.87,-0.56,-0.09,0.13,0.19,0.89,1.49,42.7,69.4
43,0,201006,5.73,61.8,1.55,1.55,2.1,0.82,24,101,1.07,0.25,0.2,0.44,0.8,1,1.39,51.2,72.4
43,0,201007,3.98,69.4,1.21,1.21,-0.54,0.26,159,10,-0.05,0.71,0.19,0.52,0.51,0.53,1.11,58.2,80.6
43,0,201008,4.52,65.4,1.27,1.27,0.55,0.51,85,53,0.43,0.21,0.84,0.53,0.56,0.51,1,54.4,76.4
43,0,201009,3.4,59.2,0.89,0.89,-0.74,-0.12,14,172,-0.18,0.11,-0.03,0.1,0.34,0.69,1.03,49.1,69.4
43,0,201010,9.16,45.3,3.13,3.13,7,3.13,0,594,2.42,1.86,1.73,1.35,1.45,1.31,1.41,35.8,54.7
43,0,201011,3.17,35,2.53,2.53,-0.84,2.13,0,880,-0.18,1.87,1.57,1.66,1.29,1.24,1.47,27.2,42.9
43,0,201012,4.03,20.8,2.59,2.59,0.97,2.52,0,1349,0.66,0.32,1.74,1.4,1.14,1.21,1.25,13.8,27.8
43,0,201101,2.29,15.7,2.03,2.03,-0.9,1.52,0,1503,-0.4,0.16,0.02,1.36,1.07,1.19,1.21,7,24.4
43,0,201102,3.56,17.6,2.36,2.36,1.62,2.36,0,1307,0.98,0.3,0.59,1.51,1.56,1.27,1.33,6.6,28.6
43,0,201103,4.7,27.5,2.98,2.98,2.59,2.98,0,1139,1.34,1.51,1.01,2.01,1.7,1.38,1.49,17.9,37
43,0,201104,6.22,41.7,4.09,4.09,4.25,4.09,0,676,2.25,2.48,2.43,1.54,2.27,1.87,1.86,31.8,51.6
43,0,201105,6.77,56.2,4.66,4.66,2.97,4.66,11,273,1.8,2.49,2.66,2.35,2.52,2.5,2.04,45.9,66.5
43,0,201106,4.96,62,4.62,4.62,1.33,4.62,24,99,0.67,1.55,2.21,2.26,2.44,2.3,1.97,51.1,72.9
43,0,201107,3.43,68.5,3.76,3.76,-1.17,3.26,141,14,-0.53,0.17,1.09,2.02,1.61,2.05,1.67,56.6,80.3
43,0,201108,10.08,65.8,6.13,6.13,8.29,6.13,89,49,3.09,2.36,2.02,2.77,2.56,2.63,2.14,55.3,76.4
43,0,201109,6.11,60.8,6.49,6.49,2.97,6.49,26,133,1.32,3.09,2.7,3.09,3.03,2.84,2.35,51.2,70.4
43,0,201110,4.48,47.7,6.31,6.31,1.47,6.31,0,525,0.59,1.22,2.55,2.54,2.96,2.57,2.36,39,56.4
43,0,201111,2.06,40.2,-0.99,4.67,-2.98,3.53,0,734,-1.15,-0.2,0.61,1.93,2.71,2.56,2.25,30.1,50.2
43,0,201112,3.56,27.9,-0.79,4.29,0.31,3.23,0,1124,0.34,-0.5,-0.01,1.71,2.31,2.31,2.07,19.4,36.4
43,0,201201,2.95,21.4,-0.7,3.86,0.02,2.77,0,1311,0.2,0.27,-0.41,1.89,2,2.39,2.15,12.6,30.2
43,0,201202,1.22,25.6,-1.43,2.65,-2.41,0.72,0,1072,-1.65,-0.91,-0.5,0.2,1.38,2.22,2.03,16.5,34.8
43,0,201203,1.77,38.7,-2.33,1.34,-3.13,-1.56,0,787,-1.15,-2.02,-1.44,-0.93,1,1.89,1.85,27.5,49.8
43,0,201204,3.3,42.7,-2.29,1,-0.6,-1.88,0,651,0.1,-0.76,-1.42,-1.25,1.18,1.5,1.9,31.3,54.1
43,0,201205,5.56,57.5,-1.61,1.34,1.33,-0.96,18,231,1.2,0.92,0.34,-0.08,0.28,1.28,2.26,46.1,68.9
43,0,201206,3.87,62.2,-1.52,1.13,-0.22,-1.08,27,93,0.02,0.79,0.66,-0.22,-0.21,1.07,2.01,50.9,73.6
43,0,201207,3.54,68,-1.7,0.67,-1.02,-1.62,133,17,-0.42,-0.31,0.49,-0.39,-0.59,1.08,1.99,55.7,80.3
43,0,201208,3.29,67.1,-2.11,-2.11,-1.76,-2.11,112,33,-0.5,-0.79,-0.65,-0.17,-0.4,-0.01,1.88,54.9,79.4
43,0,201209,5.51,57.2,-1.4,-1.4,1.48,-0.67,7,221,1.03,0.55,0.17,0.57,-0.1,-0.1,2,45.4,69
43,0,201210,5.18,49.3,-0.6,-0.6,1.98,1.03,0,471,0.92,1.25,0.89,0.89,0.28,-0.01,1.72,40.5,58.2
43,0,201211,1.13,33.1,-1.66,-1.66,-3.37,-1.44,0,933,-2.36,-0.32,0.32,-0.25,0,-0.21,1.59,24.2,42
43,0,201212,5.03,27.4,-0.7,-0.7,2.37,0.59,0,1140,1.27,-0.19,0.42,0.31,0.59,0.13,1.57,20.4,34.5
43,0,201301,1.87,18.6,-1.13,-1.13,-1.48,-0.46,0,1401,-0.87,0.49,-0.69,0.29,0.4,-0.08,1.55,8.8,28.5
43,0,201302,1.92,21.5,-1.41,-1.41,-1.21,-1.13,0,1196,-0.65,-1.22,0.07,0.27,-0.16,0.03,1.43,13.8,29.3
43,0,201303,2.38,29.5,-1.6,-1.6,-0.99,-1.6,0,1083,-0.57,-0.88,-1.3,-0.44,-0.35,0.09,1.18,21.3,37.7
43,0,201304,2.62,40.8,-1.87,-1.87,-1.31,-1.87,0,704,-0.49,-0.81,-1.04,-1.22,-0.29,-0.04,0.84,29.5,52.1
43,0,201305,5.98,55.1,0.73,-0.94,2.19,0.17,8,302,1.41,0.81,0.48,0.35,0.41,0.03,0.77,42,68.2
43,0,201306,7.96,62,2.49,2.49,5.5,2.49,25,98,2.01,2.19,1.83,0.91,0.82,0.75,1.05,51.1,72.8
43,0,201307,6.33,69.7,3.14,3.14,2.72,3.14,173,8,1.41,2.14,2.18,1.57,0.96,1.18,1.36,59.4,80
43,0,201308,3.41,64.1,2.7,2.7,-0.33,2.51,60,75,-0.4,0.84,1.83,1.57,1.32,1.17,0.73,53,75.2
43,0,201309,4.41,56.5,2.78,2.78,1.06,2.78,5,245,0.45,0.05,0.91,1.83,1.19,1.04,0.59,45.5,67.5
43,0,201310,2.37,47.8,2.11,2.11,-1.14,1.57,0,516,-0.7,-0.24,-0.41,1.6,1.09,0.63,0.36,37.2,58.3
43,0,201311,3.88,31.8,2.06,2.06,0.49,1.67,0,980,0.31,-0.35,-0.11,1.29,1.25,1.11,0.58,22.7,40.8
43,0,201312,3.43,21.4,1.89,1.89,0.13,1.5,0,1325,0.25,0.37,-0.17,0.35,1.26,0.83,0.56,13.5,29.3
43,0,201401,3.11,14.6,1.78,1.78,0.24,1.43,0,1543,0.33,0.29,0.4,-0.1,1.45,1.02,0.55,4.8,24.4
43,0,201402,3.18,16.6,1.92,1.92,0.97,1.89,0,1334,0.65,0.58,0.52,0.2,1.24,1.22,0.75,6.7,26.5
43,0,201403,3.38,18.6,1.9,1.9,0.56,1.9,0,1400,0.3,0.61,0.58,0.12,0.51,1.36,0.85,6.6,30.7
43,0,201404,3.25,40.5,1.63,1.63,-0.25,1.44,0,712,0.06,0.23,0.48,0.48,0.06,1.5,0.84,28.6,52.4
43,0,201405,4.68,53.6,1.75,1.75,0.86,1.75,3,345,0.71,0.52,0.61,0.7,0.42,1.26,0.76,42.2,65
43,0,201406,4.57,62.6,1.79,1.79,0.68,1.79,32,86,0.46,0.72,0.58,0.77,0.42,0.68,0.82,50.7,74.4
43,0,201407,6.27,66.5,2.65,2.65,3.14,2.65,94,32,1.38,1.12,1.18,1.19,1.05,0.7,1.12,55.2,77.8
43,0,201408,3.48,63.3,-0.04,2.34,-0.11,2.24,49,89,-0.35,0.84,0.87,0.95,0.95,0.69,1.15,52.5,74.1
43,0,201409,1.85,57.5,-0.77,1.37,-2.2,0.27,7,212,-1.42,-1.52,-0.17,0.32,0.55,0.31,0.82,45.8,69.2
43,0,201410,5.13,49.3,-0.28,1.64,1.23,1.03,0,471,0.9,-0.16,-0.3,0.67,0.8,0.76,0.82,40.9,57.7
43,0,201411,2.55,33.3,-0.74,0.98,-1.47,-0.24,0,933,-0.69,0.31,-0.56,0.13,0.45,0.56,0.99,25.5,41.2
43,0,201412,4.63,27,-0.06,1.48,1.81,0.94,0,1153,1.04,0.31,0.72,0.37,0.59,0.75,0.91,20.6,33.4
